id,tituloPincipal,tituloOriginal,anoLancamento,tempoMinutos,genero,notaMedia,numeroVotos,generoArtista,personagem,nomeArtista,anoNascimento,anoFalecimento,profissao,titulosMaisConhecidos,Is_English
tt3849612,Sleep with Me,Sleep with Me,2015,81,Drama,7.6,13,actress,Gabi,Danielle Camastra,N,N,"actress,producer,sound_department","tt2400463,tt1358868,tt0435642,tt0188160",True
tt3849884,Moments from a Sidewalk,Moments from a Sidewalk,2016,85,Drama,8.5,18,actor,Alex,Codey Gillum,N,N,actor,"tt4209380,tt3959450,tt8417346",True
tt3850496,Chronic,Chronic,2015,93,Drama,6.6,3385,actor,David,Tim Roth,1961,N,"actor,producer,soundtrack","tt0133152,tt3460252,tt0114287,tt0110912",True
tt3851412,Beneath the Skin,Beneath the Skin,2015,87,"Drama,Romance",4.3,320,actor,Jay,Hunter Page,1994,N,"actor,producer","tt9480774,tt11991876,tt3851412,tt6070872",True
tt3851746,Max & Lenny,Max & Lenny,2014,86,Drama,6.5,51,actor,Gérant du foyer,Martial Bezot,N,N,"actor,art_department","tt1167638,tt1129442,tt0266316,tt2935564",True
tt3852012,Neve,Neve,2013,90,Drama,6.2,60,actress,Norah,Esther Elisha,1980,N,"actress,director,writer","tt14759406,tt2087864,tt0178132",False
tt3852028,Maggie Black,Maggie Black,2017,84,Drama,4.4,148,actress,Maggie,Jessalyn Maguire,N,N,"actress,producer,editor","tt3852028,tt1825869,tt2586328,tt2395182",True
tt3852436,Imprisoned,Presos,2015,97,Drama,6.4,200,actor,John Jairo,Alejandro Aguilar,N,N,"actor,producer,writer","tt9314102,tt7380904,tt7395368,tt8660632",False
tt3852558,Loup-garou,Loup-garou,2014,70,Drama,7.4,11,actress,N,Fabiola Jauffret,N,N,actress,"tt6101358,tt5733442,tt3852558",False
tt3853696,Rum Runners,Rum Runners,2016,106,Drama,4.9,21,actor,Vic,Yves Bright,1972,N,"actor,producer,cinematographer","tt5574490,tt4475970,tt1586680,tt0460649",True
tt3853736,Camera,Camera,2014,95,Drama,6.5,26,actress,Clare,Venus Wong,N,N,actress,"tt13268956,tt1268793,tt10147568,tt7249784",False
tt3853806,The Slider,The Slider,2017,78,Drama,7.0,107,actress,Ester,Ieva Lykos,N,N,"actress,writer,producer","tt22782514,tt11175990,tt8503444,tt3853806",True
tt3853978,Mumtaz,Mumtaz,2015,N,"Drama,Romance",8.1,22,actor,N,Dharma Keerthiraj,N,N,actor,"tt10080988,tt15654388,tt6805436,tt3853978",False
tt3854246,Bazaar E Husn,Bazaar E Husn,2014,125,Drama,5.2,23,actor,Gajadhar,Yashpal Sharma,1967,N,"actor,producer,director","tt8377874,tt10065572,tt0169102,tt1954470",False
tt3854690,Cultural Wars,Cultural Wars,2014,81,Romance,8.2,7,actress,Monica's Mother,Thedra Porter,N,N,"actress,miscellaneous,producer","tt3854690,tt2452242,tt4733624,tt0203259",False
tt3855226,Anywhere Somewhere Nowhere,Dao bu liao de di fang,2014,129,Drama,5.8,30,actor,Lee Le-Yu,Tsung-Hua Tou,1962,N,actor,"tt0105845,tt1300169,tt0111424,tt0808357",False
tt3855752,The Statesman,Un homme d'État,2014,92,Drama,5.3,27,actor,Robert Bergman,Pierre Santini,1938,N,"actor,miscellaneous","tt0196262,tt0166909,tt0087927,tt0086886",False
tt3855850,Veve,Veve,2014,95,Drama,6.5,109,actress,Esther,Lizz Njagah,N,N,"actress,producer,writer","tt3393422,tt22870298,tt4388136,tt1405159",False
tt3858748,The Traitor,Zradnyk,2017,90,Drama,5.6,37,actor,Petyhov,Viktor Andrienko,1959,N,"actor,stunts,director","tt2356478,tt11194062,tt2401213,tt0122227",False
tt3858874,Insayt,Insayt,2015,89,Drama,6.6,50,actress,Nadezhda,Agrippina Steklova,1973,N,actress,"tt5458356,tt3858874,tt3155604,tt0372366",False
tt3858912,Goat,Koza,2015,75,Drama,6.5,209,actor,Franek,Ján Franek,N,N,actor,tt3858912,False
tt3859466,Triumph,Triumph,2021,100,Drama,5.7,405,actor,Mike,RJ Mitte,1992,N,"actor,producer","tt0903747,tt11680698,tt16549788,tt5669936",False
tt3859872,West of Eden,West of Eden,2017,118,"Drama,Romance",4.8,269,actor,Danny Birch,Peter Hansen,N,N,"editor,director,writer","tt3844982,tt13604266,tt4834178,tt2489138",True
tt3861006,Tiny Times 3.0,Xiao shi dai 3: Ci jin shi dai,2014,125,"Drama,Romance",3.0,841,actor,Gu Yuan,Kai Ko,1991,N,actor,"tt5974402,tt15456878,tt2036416,tt22476934",False
tt3862164,Happiness Wrapped in a Blanket,Happiness Wrapped in a Blanket,2014,52,Drama,5.8,9,actress,Karin,Hilla Vidor,1975,N,actress,"tt9834798,tt0831925,tt3114224,tt0278554",True
tt3862176,Back to School Mom,Back to School Mom,2015,88,Drama,6.4,156,actor,Lawrence Riley,Harry Lennix,1964,N,"actor,producer,director","tt2975590,tt0350258,tt0770828,tt0473705",True
tt3862770,Manal Naharam,Manal Naharam,2015,N,Drama,5.5,7,actor,Manzoor,Prajiinn,N,N,actor,"tt3862770,tt1820707,tt1820720,tt4154002",False
tt3863018,Amir,Amir,2016,88,Drama,7.4,21,actor,Huicho,Paul Jimenez,N,N,actor,tt3863018,False
tt3863420,Sunset Rock,Sunset Rock,2016,95,Drama,7.0,43,actor,Alexander,Mike Lopez,1986,N,"actor,miscellaneous","tt10432034,tt3863420,tt1456107,tt1301182",False
tt3863632,Little Pink House,Little Pink House,2017,98,Drama,6.5,940,actress,Susette Kelo,Catherine Keener,1959,N,"actress,producer,casting_department","tt0405422,tt0120601,tt5052448,tt0379725",True
tt3863784,One More Day,One More Day,2015,N,Romance,6.3,17,actor,N,Gerardo Amato,1948,N,actor,"tt0082883,tt0132607,tt0081800,tt0096759",True
tt3864056,The Goldfinch,The Goldfinch,2019,149,Drama,6.4,23792,actor,Young Theo Decker,Oakes Fegley,N,N,actor,"tt5208216,tt2788732,tt3864056,tt1371150",True
tt3864498,Spoilers: The Movie,Spoilers: The Movie,2014,90,Drama,7.7,12,actor,Jared,Connor Williams,N,N,"actor,director,producer","tt5677598,tt6877772,tt3300712,tt5189770",True
tt3864722,A Song for Autumn,Qiu yu,2014,94,Drama,7.2,64,actor,N,Tianlong Shi,N,N,"actor,stunts","tt2321663,tt0984126,tt11924110,tt1734440",False
tt3864758,May We Chat,Mei gaau siu lui,2014,100,Drama,5.0,324,actress,Wai-wai,Heidi Lee,N,N,actress,"tt3864758,tt5222806,tt7469972,tt4305306",False
tt3866214,Bratya Ch,Bratya Ch,2014,90,Drama,6.9,45,actress,Dunya Efros,Yana Irteneva,N,N,actress,"tt13273396,tt3866214",False
tt3866526,Natasha,Natasha,2015,93,Drama,6.2,386,actress,NatashaMark's cousin,Sasha K. Gordon,N,N,"actress,producer,writer","tt13496584,tt5696066,tt3866526,tt9001394",False
tt3867556,Hrid Majharey: Live in My Heart!,Hrid Majharey: Live in My Heart!,2014,122,Romance,6.4,225,actor,Professor Sen,Barun Chanda,1945,N,"actor,casting_department","tt3148268,tt2224317,tt7441984,tt5354262",True
tt3867836,Act of Faith,Act of Faith,2014,85,Drama,6.9,66,actress,N,Cassie Davis,N,N,actress,"tt13582202,tt3867836,tt0773264",True
tt3868530,Plae kao,Plae kao,2014,N,Drama,6.8,112,actress,Riam,Davika Hoorne,N,N,actress,"tt4964598,tt6141374,tt2776344,tt3868530",False
tt3868602,Realidades de humo,Realidades de humo,2016,N,Drama,7.3,8,actress,Ella,Nayelly Acevedo,N,N,actress,tt3868602,False
tt3869260,Die Spook van Uniondale,Die Spook van Uniondale,2014,107,Romance,5.4,97,actor,Frank,André Stolz,N,N,actor,"tt1482143,tt1438524,tt2304771,tt0326208",False
tt3871804,After Love,Die blauen Stunden,2015,72,"Drama,Romance",6.6,15,actress,Die Redakteurin,Jenny Riemann,N,N,actress,"tt1428436,tt3871804,tt3711586",False
tt3872856,Proshchanie,Proshchanie,2013,100,Drama,7.6,19,actor,Yuri Solokha,Sergey Yushkevich,1967,N,actor,"tt3357854,tt0313055,tt4832700,tt1822308",False
tt3872958,Strobe Edge,Sutorobo ejji,2015,115,"Drama,Romance",6.0,913,actress,Ninako Kinoshita,Kasumi Arimura,1993,N,"actress,writer,director","tt3398268,tt4195368,tt4882964,tt3872958",False
tt3873008,Raia no inori,Raia no inori,2015,N,Drama,9.0,9,actress,N,Yumiko Fujita,1945,N,"actress,soundtrack","tt0080479,tt0194129,tt0124113,tt0089949",False
tt3874264,The Inevitable,The Inevitable,2015,88,Drama,8.0,9,actress,Nicole,Elise Houchin,N,N,actress,"tt3874264,tt5459412",True
tt3876372,Kabukicho Love Hotel,Sayonara kabukichô,2014,135,"Drama,Romance",6.9,807,actress,Miyu Takahashi Toru's little sister,Asuka Hinoi,1991,N,actress,"tt3571908,tt3876372,tt2889738,tt4932514",False
tt3876382,Kidnap Capital,Kidnap Capital,2015,93,Drama,6.0,675,actor,Wyler,Paulino Nunes,1968,N,actor,"tt2381111,tt3846642,tt5296406,tt1190634",True
tt3876702,The Violators,The Violators,2015,101,Drama,6.1,490,actress,Shelly,Lauren McQueen,1996,N,actress,"tt3876702,tt0112004,tt6321326,tt4273282",True
tt3876860,Lily Lane,Liliom ösvény,2016,91,Drama,5.9,161,actor,Father,Miklós Székely B.,1948,N,actor,"tt0353357,tt0095475,tt0111341,tt9202076",False
tt3877434,A Turn in the Sun,A Turn in the Sun,2015,90,Drama,6.0,15,actor,Sergeant Wade,Richard Tyson,1961,N,"actor,producer,director","tt0129387,tt0265086,tt0099938,tt0185183",True
tt3878342,A House in Berlin,A House in Berlin,2014,96,Drama,5.9,8,actor,Simon,Peter Knaack,1968,N,actor,"tt0790670,tt0806686,tt2299206,tt7233012",True
tt3878792,Myself Ghaint,Myself Ghaint,2014,113,Drama,5.2,17,actor,Soondi,Satti Sembi,N,N,"actor,writer","tt3878792,tt3455214,tt8602928,tt5080254",True
tt3878976,One Night at Dante's,One Night at Dante's,2014,N,Drama,8.4,9,actress,Jane,Kimberley Bada,N,N,actress,tt3878976,True
tt3880662,Ogawachô Serenade,Ogawachô Serenade,2014,119,Drama,7.2,7,actor,N,Kazuhiko Kanayama,1967,N,actor,"tt1285118,tt1526067,tt0114426,tt0269034",False
tt3881172,Blue Dawn,Blue Dawn,2017,N,Drama,7.4,14,actor,Stephen,Kyle Hixon,N,N,actor,"tt4809056,tt4244994,tt10669794,tt3881172",True
tt3882446,Chigasaki Story,"3-paku 4-ka, 5-ji no kane",2014,N,Drama,6.2,31,actress,N,Natsuko Hori,N,N,"actress,writer,producer","tt12733602,tt3254548,tt4876094,tt8923734",False
tt3882828,Taptapadi,Taptapadi,2014,126,Drama,7.7,15,actor,N,Kashyap Parulekar,1985,N,actor,"tt9730976,tt8176040,tt14270910,tt3882828",False
tt3882950,Vanya i Totoshka,Vanya i Totoshka,2014,N,Drama,7.4,22,actor,Vanya,Ivan Maslyukov,1981,N,"writer,director,cinematographer","tt5689508,tt3882950,tt5689146",False
tt3884994,Can't Move On,Can't Move On,2014,109,Drama,8.2,24,actress,Angie,Stephanie Gerard,N,N,"actress,music_department,producer","tt7217826,tt3348534,tt3616894,tt0430839",True
tt3885748,Nuvvala Nenila,Nuvvala Nenila,2014,138,Drama,5.6,24,actress,N,Shamna Kasim,1989,N,actress,"tt3402542,tt7943040,tt11773378,tt10152736",False
tt3886104,We Are Fine,Uns geht es gut,2015,93,Drama,6.2,106,actor,Tubbie,Franz Rogowski,1986,N,"actor,soundtrack","tt4226388,tt14775784,tt6675244,tt11617052",False
tt3886222,Beautiful Girl,Beautiful Girl,2015,92,"Drama,Romance",7.0,56,actress,Charly,Jana McKinnon,N,N,actress,"tt8787284,tt1173745,tt3886222,tt9220966",True
tt3886682,Baavare Prem He,Baavare Prem He,2014,123,Romance,6.3,27,actor,N,Madhav Abhynkar,N,N,actor,"tt10340968,tt3021806,tt3886682",False
tt3887408,Asintado,Asintado,2014,93,Drama,4.5,15,actor,Etok,Miggs Cuaderno,N,N,actor,"tt3030986,tt3180496,tt3887408,tt3887756",False
tt3887462,Staring at the Sun,Staring at the Sun,2017,116,Drama,8.7,31,actress,Edie Glaser,Jill Shackner,1989,N,actress,"tt0065272,tt0208614,tt0487229,tt0437405",True
tt3887582,Rere's Children,Rere's Children,2014,97,Drama,8.1,131,actress,Alice,Lisa Beach,N,N,"actress,producer","tt3887582,tt3760060",True
tt3887700,#Y,#Y,2014,100,Drama,7.0,61,actress,Lia,Sophie Albert,N,N,actress,"tt3887700,tt10100576,tt6521086,tt2801640",False
tt3887748,Crocodile,Bwaya,2014,88,Drama,6.6,40,actor,Teacher Nestor,RS Francisco,N,N,"actor,producer,miscellaneous","tt5651474,tt8943224,tt6636820,tt11965688",False
tt3887756,Children's Show,Children's Show,2014,85,Drama,6.9,42,actor,Mario,Allen Dizon,N,N,"actor,producer","tt3989186,tt7066638,tt5836374,tt12217430",True
tt3887800,K'na the Dreamweaver,K'na the Dreamweaver,2014,85,Drama,7.0,40,actress,Be Lamfey,Erlinda Villalobos,N,N,actress,"tt2529924,tt6155146,tt5232230,tt7043534",True
tt3887804,Mariquina,Mariquina,2014,116,Drama,7.3,67,actress,Tess,Bing Pimentel,N,N,"actress,director","tt5232100,tt3887804,tt3307330,tt13593486",False
tt3887808,Ronda,Ronda,2014,74,Drama,6.4,19,actor,Ernie,Mon Confiado,N,N,"actor,producer,soundtrack","tt7671450,tt0843500,tt11443276,tt4944352",False
tt3887820,Separados,Separados,2014,N,Drama,3.2,9,actor,N,Victor Neri,N,N,"actor,soundtrack","tt0441940,tt10035120,tt0392005,tt5938084",False
tt3887848,Rice Soldiers,Sundalong kanin,2014,N,Drama,7.1,22,actor,N,Ian De Leon,N,N,actor,"tt0312791,tt0445745,tt1149354,tt0291972",False
tt3889462,The Madness of Tellaralette Seville,The Madness of Tellaralette Seville,2018,86,Drama,3.7,20,actress,Nicholson aka Jack,Nicole Holly,N,N,actress,"tt3889462,tt8255498",True
tt3890082,Charity,La Caridad,2016,109,Drama,6.8,32,actor,Enrique,Héctor Holten,1967,N,actor,"tt4177336,tt9681636,tt7636244,tt0368517",False
tt3891162,My Amish World,My Amish World,2017,112,Drama,7.2,14,actor,Young Samuel,Reed Haymons,N,N,actor,"tt11321468,tt3891162,tt5914130",True
tt3892822,Café Derby,Café Derby,2015,98,Drama,6.8,654,actress,Virginie,Charlotte De Wulf,N,N,actress,"tt0217205,tt3892822,tt2096153,tt8128672",False
tt3892962,Thicker Than Water,Thicker Than Water,2018,72,Drama,6.0,43,actor,Ivan,Chai Hansen,1989,N,"actor,miscellaneous","tt13361448,tt13925142,tt6807662,tt2661044",True
tt3893280,The Ticket,The Ticket,2016,97,Drama,5.4,2928,actor,Bob,Oliver Platt,1960,N,"actor,producer","tt1190080,tt0108333,tt0139414,tt0182789",True
tt3893326,Coming Out,Kaminguauto,2014,98,Drama,6.4,33,actress,N,Natsuo,1995,N,actress,"tt1185654,tt2011311,tt0991243,tt2365173",False
tt3893542,Line of Credit,Kreditis limiti,2014,125,Drama,6.7,111,actress,Natela,Zanda Ioseliani,1937,N,actress,"tt0274720,tt0270711,tt1832420,tt0175294",False
tt3893690,81 Days,81 Days,2016,76,Drama,7.1,21,actress,Tish Curtis,Leticia Ross,N,N,"director,writer,producer","tt9627622,tt9552658,tt3575992,tt3893690",True
tt3894188,"Christmas, Again","Christmas, Again",2014,80,"Drama,Romance",6.6,1101,actor,Wreath Guy,David Gauld,N,N,actor,tt3894188,True
tt3894320,The Trouble with Rain,The Trouble with Rain,2016,N,Drama,2.4,23,actor,Eric,Adam Sanner,N,N,"actor,miscellaneous","tt3894320,tt4534492,tt2087364,tt6185886",True
tt3894344,Sivas,Sivas,2014,97,Drama,7.3,3394,actress,Mother,Banu Fotocan,N,N,actress,"tt11267076,tt2106671,tt8322828,tt9471962",False
tt3894478,Heavenly Nomadic,Sutak,2015,81,Drama,6.8,122,actor,Tabyldy,Tabyldy Aktanov,N,N,actor,"tt1043565,tt0470524,tt5886718,tt2235914",True
tt3895152,Vikramadithyan,Vikramadithyan,2014,143,Drama,6.9,3189,actress,Deepika Pai,Namitha Pramod,1996,N,actress,"tt6200656,tt11354326,tt4305802,tt1821682",False
tt3895330,Best Friends Eternally,Best Friends Eternally,2015,117,Drama,3.9,11,actress,Belle,Wanda Morganstern,N,N,"actress,location_management,miscellaneous","tt6971054,tt5071412,tt4288182,tt7776712",True
tt3895442,Hukkakaurat,Hukkakaurat,2015,66,Drama,5.2,17,actor,Teppo,Tarmo Kalmari,N,N,actor,"tt3895442,tt2346048,tt7317334,tt4937608",False
tt3896284,Pound of Flesh,Pound of Flesh,2014,145,Drama,8.0,8,actor,Officer Paul,JP DeStefano,N,N,"actor,producer,camera_department","tt10520218,tt14031314,tt4833364,tt9894470",True
tt3897322,House for Mermaids,Dom dlya rusalok,2015,97,Drama,5.7,19,actor,Aimas,Seydulla Moldakhanov,1958,N,actor,"tt1926763,tt1059965,tt7667974,tt1612575",False
tt3898368,Glamarus,Glamarus,2014,70,Drama,7.5,29,actress,Eve,Mickala McFarlane,N,N,"actress,producer","tt5087420,tt5539186,tt3898368,tt7078986",False
tt3899516,Those People,Those People,2015,89,"Drama,Romance",6.5,6205,actor,Charlie,Jonathan Gordon,N,N,"actor,director,writer","tt1549061,tt4489604,tt2920808,tt3899516",True
tt3899872,Gone with the River,Dauna. Lo que lleva el río,2015,104,Drama,7.2,45,actor,Esposo de Dakatai,Freddy D'Elia,N,N,actor,"tt8449154,tt3899872,tt5963390,tt4660394",False
tt3900196,The Gospel of Luke,The Gospel of Luke,2015,215,Drama,6.9,463,actress,Mary,Karima Gouit,N,N,"actress,soundtrack","tt1465487,tt3248148,tt3253940,tt3900196",True
tt3900580,An Autumn Without Berlin,Un otoño sin Berlín,2015,95,Drama,5.7,372,actor,Aitor,Mariano Estudillo,1991,N,actor,"tt8393332,tt4203258,tt6471068,tt4136774",False
tt3900738,Star Crossed Lovers,Star Crossed Lovers,2016,117,Drama,7.7,22,actor,Romeo,Peter Evangelista,N,N,"actor,director,producer","tt4270492,tt10404698,tt9595816,tt7660850",True
tt3900842,La Rectora,La Rectora,2015,94,Drama,6.0,24,actor,N,Jhon Álex Toro,N,N,"actor,casting_department,producer","tt0264946,tt0390221,tt0484740,tt3900842",False
tt3901246,A Play on Words,A Play on Words,2015,99,Drama,6.5,10,actor,Peter,Tom Groenwald,N,N,actor,"tt5697790,tt1485761,tt0252225,tt0425094",True
tt3901260,Ben & Ara,Ben & Ara,2015,87,Drama,6.2,108,actress,Quismah,Akuyoe Graham,N,N,"actress,producer","tt3901260,tt0469062,tt0163651,tt0109447",False
tt3901482,Kan Refiji,Kan Refiji,2014,100,Drama,6.8,66,actor,N,Faisal Al-Ameeri,N,N,actor,"tt4863016,tt10508182,tt5875460,tt5782098",False
tt3902076,How to Disappear Completely,Jak calkowicie zniknac,2014,97,"Drama,Romance",4.6,66,actor,N,Tomasz Tyndyk,1975,N,"actor,editorial_department,soundtrack","tt13495314,tt0342980,tt1791679,tt0253474",False
tt3902200,Mauban: Ang resiko,Mauban: Ang resiko,2014,N,Drama,7.7,10,actor,N,Biboy Ramirez,1981,N,actor,"tt2887056,tt7284466,tt1077359,tt10100576",False
tt3902334,Ang kababaihan ng Malolos,Ang kababaihan ng Malolos,2014,85,Drama,8.7,9,actor,Dr. Jose Rizal,Karl Medina,N,N,actor,"tt3887748,tt3902334,tt3204638,tt5611140",False
tt3902600,No Touching at All,Doushitemo furetakunai,2014,84,"Drama,Romance",6.6,796,actor,N,Masashi Taniguchi,1977,N,actor,"tt5776052,tt6477380,tt0190188,tt0836668",False
tt3903416,Calla Lily,Calla Lily,2015,83,Drama,7.7,3373,actor,The Boyfriend,Rudolph Mendy,N,N,actor,"tt2319835,tt3903416,tt2876834",True
tt3904222,Hwajang,Hwajang,2014,89,Drama,6.6,199,actor,Taxi driver,Shim Yu-Seung,1980,N,actor,"tt14371376,tt3904222,tt13634792",False
tt3904272,Bizarre,Bizarre,2015,98,"Drama,Romance",4.6,1172,actress,Betty,Rebekah Underhill,N,N,actress,"tt3904272,tt9075966,tt5822916",False
tt3904770,August Winds,Ventos de Agosto,2014,77,Drama,6.3,582,actor,Avó,Cândida Bezerra Galindo,N,N,actor,tt3904770,False
tt3904994,Trophy Wife,Trophy Wife,2014,110,Drama,5.6,53,actress,Gwen,Heart Evangelista,1985,N,"actress,soundtrack","tt0368323,tt0969695,tt6896960,tt1488579",True
tt3905054,Hold Your Breath Like a Lover,Iki o koroshite,2014,85,Drama,6.2,12,actor,N,Tomomitsu Adachi,N,N,actor,"tt6515458,tt4016934,tt8075192,tt2331143",False
tt3905088,Perfidia,Perfidia,2014,103,Drama,6.6,89,actor,Peppino,Mario Olivieri,N,N,actor,"tt3905088,tt1378751,tt1633344",False
tt3905108,Com os Punhos Cerrados,Com os Punhos Cerrados,2014,74,Drama,6.3,29,actor,N,Luiz Pretti,N,N,"editor,director,writer","tt2158665,tt10457346,tt2083174,tt2023638",False
tt3905168,The Night We Met,The Night We Met,2019,94,Romance,7.1,53,actor,JoJo,Lawton Denis,N,N,actor,"tt3749900,tt2647544,tt3905168,tt4797436",True
tt3906366,Detention Day,Detention Day,2017,90,Drama,6.5,14,actor,Mr. Casey,Marc Cayce,N,N,"director,writer,producer","tt8846478,tt12857724,tt6879350,tt4273986",True
tt3906444,But Always,Yi sheng yi shi,2014,106,"Drama,Romance",5.2,466,actor,Zhao Yongyuan,Nicholas Tse,1980,N,"actor,soundtrack,music_department","tt1403130,tt8165192,tt0279193,tt0386005",False
tt3907090,The Absent,Los ausentes,2014,80,Drama,5.7,78,actor,Eduard,Eduard Fernández,1964,N,actor,"tt2093990,tt4964788,tt1164999,tt0427582",False
tt3907102,Los hongos,Los hongos,2014,103,Drama,6.5,408,actress,La Ñaña,Atala Estrada,N,N,actress,"tt3907102,tt5801532",False
tt3907156,Horse Money,Cavalo Dinheiro,2014,103,Drama,6.9,1803,actor,Living statue,Antonio Santos,N,N,"actor,stunts","tt3907156,tt6610280",False
tt3907200,They Chased Me Through Arizona,They Chased Me Through Arizona,2014,86,Drama,5.2,47,actress,RitaSinger,Barbara Dembinska,1954,N,actress,"tt0441074,tt0100679,tt23031960,tt0072919",True
tt3907210,Love and Metamorphoses,Amori e metamorfosi,2014,88,"Drama,Romance",8.7,12,actress,Callisto,Gabriella Basso Ricci,N,N,actress,tt3907210,False
tt3907302,A Fresh Start,Sae-chul-bal,2014,94,Drama,5.7,8,actress,N,Hye-rin Lee,N,N,actress,"tt1588170,tt3907302",False
tt3907330,White Nights on the Pier,Nuits blanches sur la jetée,2014,94,Drama,6.5,121,actress,Maria,Geneviève Montaigu,N,N,actress,"tt3907330,tt18291508,tt12656656,tt1814769",False
tt3907334,Homo Faber (trois femmes),Homo Faber (trois femmes),2014,89,Drama,5.8,26,actress,Hanna,Marthe Keller,1945,N,"actress,soundtrack,director","tt0074860,tt0077539,tt1212419,tt0075774",False
tt3907584,All the Bright Places,All the Bright Places,2020,107,"Drama,Romance",6.5,32371,actress,Kate,Alexandra Shipp,1991,N,"actress,soundtrack,producer","tt4463894,tt6565702,tt5164432,tt3385516",True
tt3908598,Lamb,Lamb,2015,97,Drama,6.3,2173,actor,Foster,Tom Bower,1938,N,"actor,producer","tt1206543,tt8083936,tt0099423,tt0113987",False
tt3909336,Worlds Apart,Enas allos kosmos,2015,113,"Drama,Romance",7.4,8659,actress,Maria,Maria Kavoyianni,1958,N,"actress,soundtrack","tt3649128,tt0254019,tt16447750,tt3909336",False
tt3910416,Escape Artist,Escape Artist,2017,106,Drama,7.2,1592,actor,Troy Evans,Christon Blue,1958,N,"actor,assistant_director,miscellaneous","tt2718378,tt1382367,tt19632536,tt3910416",True
tt3910814,All We Had,All We Had,2016,105,Drama,5.9,2494,actress,Peter Pam,Eve Lindley,N,N,"actress,costume_department","tt8633464,tt3910814,tt9731598,tt8965666",True
tt3911074,Wong Ka Yan,Wang jia xin,2015,96,"Drama,Romance",6.5,223,actor,N,Tyson Chak,N,N,actor,"tt7335600,tt2717822,tt3545810,tt6608132",False
tt3912068,Cenere,Cenere,2015,94,Drama,3.7,16,actor,Julien,Cristiano Caccamo,1989,N,"actor,soundtrack","tt6917290,tt0178132,tt10941528,tt22071864",False
